zh_TW,zh-CN,en-En,en調整,th-TH,泰文字數,建議字數,jp-JP,日文字數,建議字數,kr-KR,韓文字數,建議字數,vn-VN,越文字數,建議字數,jsonKey
如需修改驗證資料，請洽客服人員,,"If you need to modify the verification information, please contact customer support agents.",,,,,,,,,,,,,,accountIdentifyData.needModifyTip
您的身份證證資料審核中，請耐心等待,,Your ID card information is under review. Please wait patiently.,,,,,,,,,,,,,,accountIdentifyData.identifyStatusTip.audit
證明身份流程完成,,The identity proofing process is completed.,,,,,,,,,,,,,,"accountIdentifyData.identifyStatusTip.pass,identifyVerificationResult.title"
您的身分證資料未通過，請重新提交驗證資料,,Your ID card information did not pass the verification. Please resubmit the verification information.,,,,,,,,,,,,,,accountIdentifyData.identifyStatusTip.reject
編輯資料,,Edit Information,,,,,,,,,,,,,,accountIdentifyData.editDataTitle
投資,,Investment,,,,,,,,,,,,,,personalVerify.accountOpenReasonInvest
對沖,,Hedge,,,,,,,,,,,,,,personalVerify.accountOpenReasonHedge
投機,,Speculation,,,,,,,,,,,,,,personalVerify.accountOpenReasonSpeculation
在職中,,In service,,,,,,,,,,,,,,personalVerify.employmentStatusEmployed
自營,,Self-employed,,,,,,,,,,,,,,personalVerify.employmentStatusSelfEmployed
待業,,Unemployed,,,,,,,,,,,,,,personalVerify.employmentStatusUnemployed
學生,,Student,,,,,,,,,,,,,,personalVerify.employmentStatusStudent
退休,,Retirement,,,,,,,,,,,,,,personalVerify.employmentStatusRetire
"超過 $ 200,000",,"More than 200,000 $",,,,,,,,,,,,,,personalVerify.incomeRangeOver200k
"$ 100,000 - 200,000",,"100,000 - 200,000 $",,,,,,,,,,,,,,personalVerify.incomeRange100kTo200k
"$ 50,000 - 100,000",,"50,000 - 100,000 $",,,,,,,,,,,,,,personalVerify.incomeRange50kTo100k
"$ 20,000 - 50,000",,"20,000 - 50,000 $",,,,,,,,,,,,,,personalVerify.incomeRange20kTo50k
"$ 20,000 以下",,"Below 20,000 $",,,,,,,,,,,,,,personalVerify.incomeRangeBelow20k
請先填入真實姓名,,Please fill in your real name.,,,,,,,,,,,,,,personalVerify.errorRealNameEmpty
請先填入英文姓名,,Please fill in your English name.,,,,,,,,,,,,,,personalVerify.errorEnglishNameEmpty
尚未選擇國家,,You have not selected your country yet.,,,,,,,,,,,,,,personalVerify.errorCountryEmpty
尚未填入地址,,You have not filled in your address.,,,,,,,,,,,,,,personalVerify.errorAddressEmpty
尚未選擇職業別,,You have not selected your profession.,,,,,,,,,,,,,,personalVerify.errorProfessionEmpty
尚未選擇就業狀態,,You have not selected your employment status.,,,,,,,,,,,,,,personalVerify.errorEmploymentStatusEmpty
尚未選擇交易經驗,,You have not selected your experience in trading.,,,,,,,,,,,,,,personalVerify.errorTradingExperienceEmpty
尚未選擇開戶原因,,You have not selected your reason for opening the account.,,,,,,,,,,,,,,personalVerify.errorAccountOpeningReasonEmpty
尚未選擇收入範圍,,You have not selected your income range.,,,,,,,,,,,,,,personalVerify.errorIncomeEmpty
尚未選擇總財產範圍,,You have not selected your gross property range.,,,,,,,,,,,,,,personalVerify.errorTotalPossessionsEmpty
尚未選擇收入與總財產範圍範圍,,You have not selected your income and gross property range.,,,,,,,,,,,,,,personalVerify.errorSourceIncomeEmpty
衛生保健,,Health Care,,,,,,,,,,,,,,personalVerify.professionHealthCare
一般商業,,General Business,,,,,,,,,,,,,,personalVerify.professionGeneralBusiness
軍人,,Military personnel,,,,,,,,,,,,,,personalVerify.professionSoldier
農牧業,,Agriculture and Animal Industry,,,,,,,,,,,,,,personalVerify.professionAgricultureAndAnimalHusbandry
新聞廣告業,,News and Advertising Industry,,,,,,,,,,,,,,personalVerify.professionNewsAndAdvertising
公共事業,,Public Utilities,,,,,,,,,,,,,,personalVerify.professionPublicUtilities
治安人員,,Security Personnel,,,,,,,,,,,,,,personalVerify.professionSecurityOfficer
交通運輸業,,Transportation Industry,,,,,,,,,,,,,,personalVerify.professionTransportationIndustry
製造業,,Manufacturing Industry,,,,,,,,,,,,,,personalVerify.professionManufacturing
宗教團體,,Religious Groups,,,,,,,,,,,,,,personalVerify.professionReligiousGroup
資訊業,,Information Industry,,,,,,,,,,,,,,personalVerify.professionInformationIndustry
木材森林業,,Timber and Forest Industry,,,,,,,,,,,,,,personalVerify.professionTimberForestry
文教機關,,Cultural and Educational Institutions,,,,,,,,,,,,,,personalVerify.professionEducationalInstitute
建築工程業,,Construction Engineering Industry,,,,,,,,,,,,,,personalVerify.professionConstructionIndustry
家庭管理,,Family Management,,,,,,,,,,,,,,personalVerify.professionFamilyManagement
一般職業,,General Occupation,,,,,,,,,,,,,,personalVerify.professionGeneralOccupation
礦業採石業,,Mining and Quarrying Industry,,,,,,,,,,,,,,personalVerify.professionMiningAndQuarrying
餐旅業,,Restaurants and Travel Industry,,,,,,,,,,,,,,personalVerify.professionHospitalityIndustry
娛樂業,,Entertainment Industry,,,,,,,,,,,,,,personalVerify.professionEntertainmentIndustry
服務業,,Service Industry,,,,,,,,,,,,,,personalVerify.professionServiceIndustry
運動人員,,Sports Personnel,,,,,,,,,,,,,,personalVerify.professionAthlete
漁業,,Fishery,,,,,,,,,,,,,,personalVerify.professionFishery
儲蓄,,Savings,,,,,,,,,,,,,,personalVerify.incomeSourceDeposit
薪資收入,,Salary Income,,,,,,,,,,,,,,personalVerify.incomeSourcePay
租金,,Rent,,,,,,,,,,,,,,personalVerify.incomeSourceRent
貸款,,Loan,,,,,,,,,,,,,,personalVerify.incomeSourceLoan
退休金,,Pension,,,,,,,,,,,,,,personalVerify.incomeSourcePension
遺產,,Heritage,,,,,,,,,,,,,,personalVerify.incomeSourceHeritage
不足一年,,Less than a year,,,,,,,,,,,,,,personalVerify.tradingExperienceRangeBelow1y
一年以上兩年未滿,,Over one year and less than two years,,,,,,,,,,,,,,personalVerify.tradingExperienceMore1yBelow2y
兩年以上四年未滿,,Over two years and less than four years,,,,,,,,,,,,,,personalVerify.tradingExperienceMore2yBelow4y
四年以上,,Over four years,,,,,,,,,,,,,,personalVerify.tradingExperienceMore4y
無經驗,,No experience,,,,,,,,,,,,,,personalVerify.tradingExperienceNo
步驟1 - 個人資料驗證 (1/4),,Step 1-Personal Data Verification (1/4),,,,,,,,,,,,,,personalVerify.stepHeaderTitle
共9題,,9 questions in total,,,,,,,,,,,,,,personalVerify.stepHeaderSubtitle
"下一步, 文件驗證",,Next step: Document Verification,,,,,,,,,,,,,,personalVerify.nextStepButton
國家或地區,,Country or Region,,,,,,,,,,,,,,personalVerify.addressDefault
請輸入信用卡或護照的英文名稱,,Please enter your English name on your credit card or passport.,,,,,,,,,,,,,,personalVerify.englishNameHint
職業別,,Occupation,,,,,,,,,,,,,,personalVerify.professionTitle
請選擇職業別,,Please select an occupation.,,,,,,,,,,,,,,personalVerify.professionDefault
請輸入身分證上的名字,,Please enter the name on your ID card.,,,,,,,,,,,,,,personalVerify.realNameHint
縣市,,County and city,,,,,,,,,,,,,,personalVerify.cityHint
區,,District,,,,,,,,,,,,,,personalVerify.distHint
詳細地址,,Detailed address,,,,,,,,,,,,,,personalVerify.addressHint
(可多選),,(multiple choices),,,,,,,,,,,,,,personalVerify.sourceIncomeSubTitle
去完成,,Complete Now,,,,,,,,,,,,,,achievementsLevelList.typesUndone
領取,,Receive,,,,,,,,,,,,,,achievementsLevelList.typesNotReceived
每日任務,,Daily Task,,,,,,,,,,,,,,dailyMission.appBarTitle
尚無每日任務,,No daily task yet,,,,,,,,,,,,,,dailyMission.emptyTip
每日任務獎勵領取僅限「真實賬戶」交易行為,,Daily mission rewards are only available for transactions in Real Account.,,,,,,,,,,,,,,dailyMission.missionTip
繁體中文,,,,,,4,,,4,,,5,,,9,languageSetting.localeZhTw
簡體中文,,,,,,4,,,4,,,5,,,9,languageSetting.localeZhCn
中文,,,,,,2,,,2,,,2,,,4,languageSetting.localeZh
English,,,,,,8,,,7,,,9,,,15,languageSetting.localeEn
日本語,,,,,,3,,,3,,,4,,,6,languageSetting.localeJp
한국어,,,,,,3,,,3,,,4,,,6,languageSetting.localeKr
ไทย,,,,,,3,,,3,,,4,,,6,languageSetting.localeTh
Tiếng Việt,,,,,,10,,,9,,,12,,,20,languageSetting.localeVi
升跌顏色,,Colors of Up and Down,,,,,,,,,,,,,,upDownColorSetting.appBarTitle
資料為空,,You must enter data.,,,,,,,,,,,,,,"requestError.dataEmpty,emptyPlace.tip"
連線逾時,,Connection Timeout,,,,,,,,,,,,,,requestError.connectTimeOut
糟糕 出現了一個錯誤,,"Oops, an error occured.",,,,,,,,,,,,,,"requestError.system,serverApiError.system"
賬號密碼錯誤,,Wrong Password,,,,,,,,,,,,,,requestError.accPwdError
賬戶已停權,,This account has been suspended.,,,,,,,,,,,,,,requestError.blackAccount
交易資金不足,,Insufficient Funds,,,,,,,,,,,,,,requestError.capitalScarcity
交易只可開倉,,Only for Opening Position transaction,,,,,,,,,,,,,,requestError.openPositionOnly
交易只可平倉,,Only for Closing Position transaction,,,,,,,,,,,,,,requestError.closePositionOnly
更新資料失敗,,Failed to update information,,,,,,,,,,,,,,requestError.updateDataFail
此品項當前不可交易,,This product is currently unavailable.,,,,,,,,,,,,,,requestError.contractDisabled
手機號格式錯誤,,Wrong Mobile Number Format,,,,,,,,,,,,,,requestError.phoneFormat
手機驗證碼錯誤,,Wrong Mobile Verification Code,,,,,,,,,,,,,,requestError.phoneCode
請先清空持倉,,Please close all your open positions.,,,,,,,,,,,,,,requestError.positionNotEmpty
資金不足,,Insufficient Funds,,,,,,,,,,,,,,requestError.withdrawUnderFunding
請先綁定銀行卡,,Please bind your bank card to your account.,,,,,,,,,,,,,,requestError.noBankBind
戶名需與賬號名稱相同,,The account name must be the same as the name on the account.,,,,,,,,,,,,,,requestError.bankCardAccNoSame
發生未預期錯誤,,An unexpected error occurred.,,,,,,,,,,,,,,requestError.unexpected
請先切換狀態為實盤交易,,Please switch the status to live trading mode.,,,,,,,,,,,,,,requestError.simulateAccountNoFeature
前筆訂單尚未完成,,The previous order has not been completed.,,,,,,,,,,,,,,requestError.preFundingOrderNoComplete
金額超出範圍,,Beyond Amount Limit,,,,,,,,,,,,,,requestError.fundingOutPriceOutRange
入金通道維護中,,The deposit channel is under maintenance.,,,,,,,,,,,,,,requestError.fundingInClose
漲停跌停時停止交易,,Stop trading when the limit up or down is reached.,,,,,,,,,,,,,,"requestError.limitUpCanNotBuyIn,requestError.limitDownCanNotSellOut"
餘額不足,,,Insufficient balance,,,4,,,4,,,5,,,9,"serverApiError.payment1,serverApiError.order2"
金額超出限制,,,The amount exceeds the limit,,,7,,,6,,,8,,,13,serverApiError.payment2
每日出金次數已達上限,,,The maximum number of daily withdrawals has been reached,,,11,,,10,,,14,,,22,serverApiError.payment3
"當前已有出金訂單審核中, 請勿重複出金",,,"There is a withdrawal order review, please do not repeat the withdrawal",,,20,,,17,,,23,,,38,serverApiError.payment4
當前非出金時段,,,Not in withdrawal hours,,,8,,,7,,,9,,,15,serverApiError.payment5
驗證碼錯誤,,,Verification code error,,,5,,,5,,,7,,,11,serverApiError.account1
"資料已綁定, 請勿重複綁定",,,"The information has been bound, please do not bind it again",,,12,,,11,,,15,,,24,serverApiError.account2
"實名認證資料已綁定, 請勿重複綁定",,,"The real-name authentication information has already been bound, please do not bind it again",,,17,,,15,,,21,,,33,serverApiError.account3
"無法註冊, 請聯繫客服",,,"Unable to register, please contact customer service",,,10,,,9,,,12,,,20,serverApiError.account4
請先綁定手機號,,,Please connect your phone first,,,8,,,7,,,9,,,15,serverApiError.account5
查無此產品,,,No product found,,,5,,,5,,,7,,,11,serverApiError.order1
查無持倉,,,No open positions yet.,,,4,,,4,,,5,,,9,serverApiError.order3
已領取{n}個獎勵,,Have received {n} rewards,,,,,,,,,,,,,,receiveAwardPopup.receivedCount
已領取「{n}」,,"Have Received ""{n}""",,,,,,,,,,,,,,receiveAwardPopup.receivedTitle
前往歷史獎勵,,Go to Reward History,,,,,,,,,,,,,,receiveAwardPopup.historyButton
今日不再提醒,,No more reminders today,,,,,,,,,,,,,,receiveAwardPopup.noTipToday
使用信箱註冊,,Register with Email Address,,,,,,,,,,,,,,signUp.emailRegistrationTitle
請填寫您的電子信箱,,Please fill in your email address.,,,,,,,,,,,,,,"signUp.enterEmailHint,forgotPassword.enterEmailHint,login.enterEmailHint"
註冊成功,,Registration Successful,,,,,,,,,,,,,,signUp.signUpSuccess
輸入信箱收到的驗證碼,,Enter verification code in the Email,,,,,,,,,,,,,,signUp.emailEnterCodeHint
註冊即代表您同意我們的,,"If you register, you agree to our ",,,,,,,,,,,,,,signUp.agreeOurPrivacy
隱私政策.,,privacy policies.,,,,,,,,,,,,,,signUp.agreeOurPrivacyValue
已有帳號？,,Have an account already?,,,,,,,,,,,,,,"signUp.alreadyHaveAccountButton,signUpNavigation.alreadyHaveAccountButton"
使用手機號碼註冊,,Register with Mobile Number,,,,,,,,,,,,,,signUp.phoneNumberRegistrationTitle
請輸入您的手機號碼,,Please enter your mobile number.,,,,,,,,,,,,,,"signUp.enterPhoneNumberHint,forgotPassword.enterPhoneNumberHint,phoneBind.inputPhoneHint,login.enterPhoneNumberHint"
輸入密碼,,Enter password,,,,,,,,,,,,,,"signUp.enterPasswordHint,login.enterPasswordHint"
輸入邀請碼(非必填),,Enter an invitation code (not required),,,,,,,,,,,,,,signUp.enterReferralInputHint
輸入簡訊收到的驗證碼,,Enter the SMS verification code,,,,,,,,,,,,,,"signUp.phoneNumberEnterCodeHint,phoneBind.phoneNumberEnterCodeHint"
其餘註冊方式,,Other Registration Methods,,,,,,,,,,,,,,signUp.otherMethodTitle
密碼強度不足，請至少輸入 6 個字元,,The password strength is insufficient. Please enter at least 6 characters.,,,,,,,,,,,,,,signUp.insufficientPasswordStrength
超過一百個以上的交易品項,,Over 100 trading items,,,,,,,,,,,,,,signUpNavigation.benefit1
二十四小時隨時交易,,Trade 24 hours a day,,,,,,,,,,,,,,signUpNavigation.benefit2
免傭金以及低點差,,,Commission-free and Low Spread,,,9,,,8,,,11,,,18,signUpNavigation.benefit3
免費的獨家見解,,Free Exclusive Insights,,,,,,,,,,,,,,signUpNavigation.benefit4
歡迎,,Welcome,,,,,,,,,,,,,,signUpNavigation.welcomeTitle
新使用者註冊,,New User Registration,,,,,,,,,,,,,,signUpNavigation.newUserTitle
您還沒註冊嗎?,,Haven't registered yet?,,,,,,,,,,,,,,signUpNavigation.registeredYet
圖表設置,,Chart Settings,,,,,,,,,,,,,,chartSetting.appBarTitle
技術指標,,Technical Indicator,,,,,,,,,,,,,,chartSetting.indicatorIndex
溫馨提示:如遇入金問題，請第一時間聯繫,,"Reminder: If you have any deposit problems, please contact customer support agents as soon as possible.",,,,,,,,,,,,,,depositThirdParty.tip1
，客服人員會協助您迅速入金。,,The customer support agents will help you deposit funds quickly.,,,,,,,,,,,,,,depositThirdParty.tip3
客服QQ:{phone},,QQ Customer Support : {phone},,,,,,,,,,,,,,depositThirdParty.tip4
服務宗旨:秉承「用戶至上」真誠「用心為您服務」。,,Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.”,,,,28,,,24,,,33,,,54,depositThirdParty.tip5
請輸入入金金額：,,Please enter the deposit amount:,,,,,,,,,,,,,,depositThirdParty.payTagTitle
入金金額區間：$ {min} ~ {max},,Deposit amount range: $ {min} ~ {max},,,,,,,,,,,,,,depositThirdParty.rangeTip
信用卡線上刷卡,,Pay with Credit Card Online,,,,,,,,,,,,,,paymentMethod.creditTitle
提供每月5至10次的免費跨行轉帳,,5 to 10 free inter-bank transfers are provided per month.,,,,,,,,,,,,,,paymentMethod.bankDescription
天天刷享超高1.88%現金回饋,,Every day you get 1.88% cashback if purchasing with a credit card.,,,,,,,,,,,,,,paymentMethod.creditDescription
推薦入金方式,,Recommended Deposit Method,,,,,,,,,,,,,,"paymentMethod.recommendedMethod,depositCategory.recommendedMethod"
其餘入金方式,,Other Deposit Methods,,,,,,,,,,,,,,paymentMethod.otherMethod
審核需要 3-5 個工作天，如有任何問題請聯絡客服人員。,,"The review takes 3-5 working days. If you have any questions, please contact our customer support.",,,,,,,,,,,,,,bankAccountDetail.auditStatusTip
如欲修正或刪除出金帳戶，請聯繫客服人員進行處理。,,"If you want to correct or delete your withdrawal account, please contact customer support.",,,,,,,,,,,,,,bankAccountDetail.successStatusTip
未過審原因,,Reasons for not approved,,,,,,,,,,,,,,bankAccountDetail.failStatusTip
申請修改,,Apply for Modification,,,,,,,,,,,,,,"bankAccountDetail.applyModifyButton,bankAccountDetail.fixDataButton"
修改密碼,,Change Password,,,,,,,,,,,,,,"accountManager.changePassword,changePassword.appBarTitle"
設置,,Settings,,,,,,,,,,,,,,accountManager.appBarTitle
帳戶資訊,,Account Information,,,,,,,,,,,,,,accountManager.accountInfo
請選擇入金帳戶,,Please select a deposit account.,,,,,,,,,,,,,,depositChannel.appBarTitle
入金帳戶,,Deposit Account,,,,,,,,,,,,,,depositChannel.depositAccount
入金金額區間：,,Deposit amount range:,,,,,,,,,,,,,,depositChannel.amountRange
信用卡刷卡,,Pay with Credit Card,,,,,,,,,,,,,,paymentCreditCard.appBarTitle
提交資料中,,Submitting Information,,,,,,,,,,,,,,paymentCreditCard.getUrlLoading
請輸入正確的日期,,Please enter the correct date.,,,,,,,,,,,,,,"paymentCreditCard.errorMonthFormat,paymentCreditCard.errorYearFormat"
請輸入有效的銀行卡號,,Please enter the valid bank card number,,,,,,,,,,,,,,paymentCreditCard.errorCardNumberFormat
請輸入正確的安全碼,,Please enter the correct security code.,,,,,,,,,,,,,,paymentCreditCard.errorCardSecurityFormat
卡號,,Card Number,,,,,,,,,,,,,,paymentCreditCard.cardNumberTitle
有效日期,,Valid Date,,,,,,,,,,,,,,paymentCreditCard.validThruTitle
CVV 安全碼,,CVV Security Code,,,,,,,,,,,,,,paymentCreditCard.cardSecurityCodeTitle
持卡人姓名,,Cardholder Name,,,,,,,,,,,,,,paymentCreditCard.cardOwnerTitle
MM,,MM,,,,,,,,,,,,,,paymentCreditCard.monthHint
YY,,YY,,,,,,,,,,,,,,paymentCreditCard.yearHint
請輸入信用卡號,,Please enter your credit card number.,,,,,,,,,,,,,,paymentCreditCard.cardNumberHint
安全碼,,Security code,,,,,,,,,,,,,,paymentCreditCard.cardSecurityCodeHint
交易成功,,Successful Transaction,,,,,,,,,,,,,,paymentCreditCard.transactionCompleteTitle
刷卡金額,,Credit Card Charges,,,,,,,,,,,,,,paymentCreditCard.swipeCardValue
刷卡時間,,Credit card swipe time,,,,,,,,,,,,,,paymentCreditCard.swipeCardTime
匯率,,Exchange Rate,,,,,,,,,,,,,,paymentCreditCard.exchangeRate
立刻前往交易,,Go to Trade Now,,,,,,,,,,,,,,paymentCreditCard.toMarketButton
"請使用本人的帳戶轉帳
帳戶有效期限各家銀行不同
請留意入金帳戶是否正確
轉帳金額務必一致
請勿重複轉帳",,"Please transfer funds through your own account. 
Account validity period varies from bank to bank. 
Please note whether the deposit account is correct. 
The transfer amount must be consistent. 
Please do not make duplicate transfers.",,,,,,,,,,,,,,depositCheck.contentTip
忘記密碼,,Forgot your password,,,,4,,,4,,,5,,,9,forgotPassword.title
密碼重設成功,,Password reset successfully,,,,,,,,,,,,,,forgotPassword.resetSuccess
確認並提交,,Confirm and Submit,,,,,,,,,,,,,,forgotPassword.resetButton
請輸入新密碼,,Please enter a new password.,,,,,,,,,,,,,,"forgotPassword.newPasswordHint,changePassword.newPasswordHint"
使用{method}取回密碼,,Use {method} to retrieve the password.,,,,,,,,,,,,,,forgotPassword.changeMethodTip
電話,,Phone,,,,,,,,,,,,,,forgotPassword.phone
確認變更,,The change has been confirmed.,,,,,,,,,,,,,,changePassword.modifyButton
"密碼變更成功, 請重新登入",,The password was changed successfully. Please log in again.,,,,,,,,,,,,,,changePassword.changeSuccessToast
驗證電話,,Verify Phone Number,,,,,,,,,,,,,,phoneBind.appBarTitle
已成功綁定電話,,Phone number bound successfully,,,,,,,,,,,,,,phoneBind.bindSuccess
登入成功,,Logged in successfully,,,,,,,,,,,,,,login.loginSuccess
立刻註冊,,Register Now,,,,,,,,,,,,,,login.registerNowButton
忘記密碼？,,Forgot your password?,,,,,,,,,,,,,,login.forgetPasswordButton
手機登入,,Mobile login,,,,,,,,,,,,,,login.phoneLogin
信箱登入,,Email login,,,,,,,,,,,,,,login.emailLogin
請選擇入金方法,,Please select a deposit method.,,,,,,,,,,,,,,depositCategory.appBarTitle
"目前暫時無法提供任何入金方式
請稍後再試",,No deposit methods can currently be provided. Please try again later.,,,,,,,,,,,,,,depositCategory.empty
聯絡客服,,Contact Customer Support,,,,,,,,,,,,,,depositCategory.customerService
請選擇入金方式,,Please select a deposit method.,,,,,,,,,,,,,,depositCategory.depositMethodHint
保證金比例過低提示! ({percent}%),,Reminder of margin ratio too low! ({percent}%),,,,,,,,,,,,,,marginLevelWarningBar.tip
國家,,Country,,,,,,,,,,,,,,countryCode.country
請輸入名稱或區碼,,Please enter a name or area code.,,,,,,,,,,,,,,countryCode.searchEnterHint
身份證明文件,,Identity Document,,,,,,,,,,,,,,fileVerify.idCardTitle
缺少身分證正面,,Lack of the front of your ID card,,,,,,,,,,,,,,fileVerify.errorIdForwardEmpty
缺少身分證反面,,Lack of the reverse side of your ID card,,,,,,,,,,,,,,fileVerify.errorIdBackwardEmpty
請上傳護照,,Please upload your passport.,,,,,,,,,,,,,,fileVerify.errorPassportEmpty
缺少駕照正面,,Lack of the front of your driver's license,,,,,,,,,,,,,,fileVerify.errorDrivingLicenseForwardEmpty
缺少駕照反面,,Lack of the reverse side of your driver's license,,,,,,,,,,,,,,fileVerify.errorDrivingLicenseBackwardEmpty
請上傳戶口名簿/居留證,,Please upload your household certificate/residence certificate.,,,,,,,,,,,,,,fileVerify.errorAccountBookOrResidentPermitEmpty
"下一步, 身分驗證",,Next step: Identity Verification,,,,,,,,,,,,,,fileVerify.nextStepIdCard
點擊上傳或拍攝身份證明文件正面,,Click to upload or take a photo of the front of your identity document.,,,,,,,,,,,,,,fileVerify.tapUploadIdCardForward
點擊上傳或拍攝身份證明文件反面,,Click to upload or take a photo of the reverse side of your identity document.,,,,,,,,,,,,,,fileVerify.tapUploadIdCardBackward
點擊上傳或拍攝護照,,Click to upload or take a photo of your passport.,,,,,,,,,,,,,,fileVerify.tapUploadPassport
點擊上傳或拍攝駕照正面,,Click to upload or take a photo of the front of your driver's license.,,,,,,,,,,,,,,fileVerify.tapUploadDrivingLicenseForward
點擊上傳或拍攝駕照反面,,Click to upload or take the reverse side of your driver's license.,,,,,,,,,,,,,,fileVerify.tapUploadDrivingLicenseBackward
點擊上傳或拍攝戶口名簿/居留證,,Click to upload or take a photo of your household certificate/residence certificate.,,,,,,,,,,,,,,fileVerify.tapUploadAccountBookOrResidentPermit
步驟2 - 文件驗證(2/4),,Step 2-Document Verification (2/4),,,,,,,,,,,,,,fileVerify.stepHeaderTitle
共1題,,1 question in total,,,,,,,,,,,,,,"fileVerify.stepHeaderSubtitle,handIdCardVerify.stepHeaderSubtitle,proveIdVerify.stepHeaderSubtitle"
請確保文件內容顯示您的全名、出生日期、證件開立日期,,"Please make sure that your full name, birth date, and ID issuance date are shown in the document.",,,,,,,,,,,,,,fileVerify.contentTip
合格文件,,Qualified document,,,,,,,,,,,,,,fileVerify.qualifiedFile
"照片清晰
解析度高
證件四角皆有入鏡",,"Clear photos 
High resolution 
The four corners of the ID card are shown in the photo.",,,,,,,,,,,,,,fileVerify.qualifiedFileTip
不合格文件,,Unqualified document,,,,,,,,,,,,,,fileVerify.failedFile
"照片模糊、反光
解析度過低
證件四角被裁切",,"Blurred and reflective photo 
Low Resolution 
The four corners of the ID document are cut.",,,,,,,,,,,,,,fileVerify.failedFileTip
身分證,,ID card,,,,,,,,,,,,,,fileVerify.identityCard
護照,,Passport,,,,,,,,,,,,,,fileVerify.passport
駕照,,Driver's license,,,,,,,,,,,,,,fileVerify.drivingLicense
戶口名簿 / 居留證,,Household certificate/Residence certificate,,,,,,,,,,,,,,fileVerify.accountBookOrResidentPermit
請先上傳手持證件照,,Please upload a photo of your hand-holding the ID card.,,,,,,,,,,,,,,handIdCardVerify.errorPictureEmpty
完成身份證明上傳,,Uploading the identity documents is completed.,,,,,,,,,,,,,,handIdCardVerify.completeButton
"點擊上傳或拍攝
手持身分證或護照的自拍照",,Click to upload or take a selfie of hand-holding your ID Card or Passport,,,,,,,,,,,,,,handIdCardVerify.tapUpload
"手持證件照自拍上傳時,須符合以下條件",,The following conditions must be met when uploading a selfie of hand-holding your ID card.,,,,,,,,,,,,,,handIdCardVerify.pictureTipTitle
請保留頭頂至下巴完整輪廓,,Please show the complete outline from the top of your head to your chin.,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent1
身份證置於臉旁勿遮住臉部,,Place your ID card next to your face and do not cover your face.,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent2
手指請勿遮住證件文字,,Do not cover the text on the ID card with your fingers.,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent3
步驟4 - 證明身份(4/4),,Step 4-Identity Proofing (4/4),,,,,,,,,,,,,,handIdCardVerify.stepHeaderTitle
請先上傳信件照片,,Please upload photos of your letters.,,,,,,,,,,,,,,proveIdVerify.errorLetterEmpty
請先上傳帳單照片,,Please upload photos of your bills.,,,,,,,,,,,,,,proveIdVerify.errorBillEmpty
信件,,Letter,,,,,,,,,,,,,,proveIdVerify.letterTypeTitle
帳單,,Bill,,,,,,,,,,,,,,proveIdVerify.billTypeTitle
證明身份,,Identity Proofing,,,,,,,,,,,,,,proveIdVerify.typeSelectTitle
點擊上傳或拍攝信件,,Click to upload or take a photo of your letter.,,,,,,,,,,,,,,proveIdVerify.uploadLetterTitle
點擊上傳或拍攝帳單,,Click to upload or take a photo of your bill.,,,,,,,,,,,,,,proveIdVerify.uploadBillTitle
步驟3 - 證明身份(3/4),,Step 3-Identity Proofing (3/4),,,,,,,,,,,,,,proveIdVerify.stepHeaderTitle
"下一步, 證明身份",,Next step: Identity Proofing,,,,,,,,,,,,,,proveIdVerify.nextStepProve
重新上傳,,Re-upload,,,,,,,,,,,,,,imagePicker.reUpload
加入照片,,Add Photos,,,,,,,,,,,,,,imagePicker.sheet.title
拍照,,Take photos,,,,,,,,,,,,,,imagePicker.sheet.camera
從相簿中選取,,Select from photo album,,,,,,,,,,,,,,imagePicker.sheet.gallery
去入金,,Deposit Now,,,,,,,,,,,,,,futuresMarket.toDeposit
身份驗證,,Identity Verification,,,,,,,,,,,,,,identifyVerification.appBarTitle
上傳送審資料成功,,Documents for Review Uploaded and Submitted Successfully,,,,,,,,,,,,,,identifyVerification.uploadSuccess
將會需要 1-5 個工作天，確認驗證完畢，您就可以入金，享受交易了,,"It will take 1-5 working days. After the verification is completed, you can deposit funds and enjoy the transaction.",,,,,,,,,,,,,,identifyVerificationResult.content
回首頁,,Return to Homepage,,,,,,,,,,,,,,identifyVerificationResult.backToHome
(已讀),,(Read),,,,,,,,,,,,,,messageNotify.haveRead
輸入搜索條件,,Enter search criteria,,,,,,,,,,,,,,qaSearch.searchHint
搜索結果,,Search Results,,,,,,,,,,,,,,qaSearch.searchResult
請輸入搜索條件,,Please enter search criteria.,,,,,,,,,,,,,,qaSearch.searchTextEmptyTip
搜索無資料,,No information in search results,,,,,,,,,,,,,,qaSearch.searchResultEmptyTip
用戶協議,,User Agreement,,,,,,,,,,,,,,userProtocol.appBarTitle
今日不再通知,,No more notifications today,,,,,,,,,,,,,,marginLevelWarningPopup.todayNoNotify
保證金比例,,Margin ratio,,,,,,,,,,,,,,marginLevelWarningPopup.marginLevel
保證金比例風險過高,,Margin ratio at high risk,,,,,,,,,,,,,,marginLevelWarningPopup.warningReason
