zh_TW,zh-CN,en-EN,英文字數,建議字數,th-TH,泰文字數,建議字數,jp-JP,日文字數,建議字數,kr-KR,韓文字數,建議字數,vn-VN,越文字數,建議字數,jsonKey
請輸入金額,,,,,,,,,,,,,,,,,"positionModify.adjustMarginHint,paymentBank.paymentPriceTitle"
請輸入{min}元以上金額,,,,,,,,,,,,,,,,,"positionModify.adjustMarginInputMinHint,depositThirdParty.inputMinHint"
請輸入{max}元以下金額,,,,,,,,,,,,,,,,,"positionModify.adjustMarginInputMaxHint,depositThirdParty.inputMaxHint"
指標,,,,,,,,,,,,,,,,,"chartBollSetting.index,chartKdjSetting.index,chartMacdSetting.index"
默認設置,,,,,,,,,,,,,,,,,"chartBollSetting.defaultSetting,chartKdjSetting.defaultSetting,chartMacdSetting.defaultSetting,chartMaSetting.defaultSetting,chartRsiSetting.defaultSetting,chartWrSetting.defaultSetting"
UP,,,,,,,,,,,,,,,,,chartBollSetting.indexUp
DN,,,,,,,,,,,,,,,,,chartBollSetting.indexDn
MB,,,,,,,,,,,,,,,,,chartBollSetting.indexMb
時間週期,,,,,,,,,,,,,,,,,"chartBollSetting.timePeriod,chartMacdSetting.timePeriod"
帶寬,,,,,,,,,,,,,,,,,chartBollSetting.bandWidth
K,,,,,,,,,,,,,,,,,chartKdjSetting.indexK
D,,,,,,,,,,,,,,,,,chartKdjSetting.indexD
J,,,,,,,,,,,,,,,,,chartKdjSetting.indexJ
計算週期,,,,,,,,,,,,,,,,,chartKdjSetting.calculatePeriod
移動平均週期1,,,,,,,,,,,,,,,,,chartKdjSetting.maPeriod1
移動平均週期2,,,,,,,,,,,,,,,,,chartKdjSetting.maPeriod2
DIF,,,,,,,,,,,,,,,,,chartMacdSetting.indexDif
DEA,,,,,,,,,,,,,,,,,chartMacdSetting.indexDea
短週期,,,,,,,,,,,,,,,,,chartMacdSetting.shortPeriod
長週期,,,,,,,,,,,,,,,,,chartMacdSetting.longPeriod
週期,,,,,,,,,,,,,,,,,"chartRsiSetting.period,chartWrSetting.period"
圖表類型,,,,,,,,,,,,,,,,,"chartTypeSetting.appBarTitle,chartSetting.chartType"
蠟燭圖,,,,,,,,,,,,,,,,,chartTypeSetting.kLineChart
分時圖,,,,,,,,,,,,,,,,,chartTypeSetting.lineIndexChart
修改掛單,,,,,,,,,,,,,,,,,orderModify.appBarTitle
請輸入您的掛單價格,,,,,,,,,,,,,,,,,orderModify.accountOrderInputHint
下級用戶專用,,,,,,,,,,,,,,,,,agentReferralCodeUsers.appBarTitle
銀行轉帳,,,,,,,,,,,,,,,,,"withdrawBank.appBarTitle,paymentBank.appBarTitle,paymentMethod.bankTitle,withdrawCategory.auditMethodBankTitle"
提交申請中,,,,,,,,,,,,,,,,,withdrawBank.withdrawRequestSending
提交出金申請,,,,,,,,,,,,,,,,,withdrawBank.withdrawButton
相關提示:,,,,,,,,,,,,,,,,,"withdrawBank.tipTitle,withdrawThirdParty.tipTitle"
"客戶出金所指定之帳號，必需是開戶時所指定之出金銀行帳號。
電子交易系統之線上出金申請時間為每個營業日上午8：00~14：00",,,,,,,,,,,,,,,,,"withdrawBank.tipContent,withdrawThirdParty.tipContent"
出金申請完成,,,,,,,,,,,,,,,,,withdrawBank.completeTitle
"審核預計會需要 3-5 個工作天。
通過後，您將會收到資金轉帳通知。",,,,,,,,,,,,,,,,,withdrawBank.completeContent
已完成申請,,,,,,,,,,,,,,,,,withdrawBank.completeButton
額度,,,,,,,,,,,,,,,,,withdrawBank.pricePrefix
出金帳戶設定,,,,,,,,,,,,,,,,,"accountPaymentManager.appBarTitle,bankAccountDetail.appBarTitle,accountManager.withdrawalAccountSettings"
"您目前沒有任何出金帳戶，請下方或
右上角「+」按鈕新增後
進行審核。",,,,,,,,,,,,,,,,,accountPaymentManager.emptyTip
新增出金帳戶,,,,,,,,,,,,,,,,,accountPaymentManager.addBankAccount
 ,,,,,,,,,,,,,,,,,accountPaymentManager.statusSuccess
未過審,,,,,,,,,,,,,,,,,accountPaymentManager.statusFail
目前無出金方式，如要新增出金帳戶，請,,,,,,,,,,,,,,,,,accountPaymentManager.paymentCategoryEmptyPopup.noPaymentTip
聯繫客服人員,,,,,,,,,,,,,,,,,accountPaymentManager.paymentCategoryEmptyPopup.contactCustomerService
獲取交易帳戶中,,,,,,,,,,,,,,,,,paymentBank.gettingTransferAccount
PAY,,,,,,,,,,,,,,,,,"paymentBank.payTag,depositChannel.payTag,depositThirdParty.payTag"
立即入金享受交易,,,,,,,,,,,,,,,,,"paymentBank.confirmPaymentButton,paymentCreditCard.confirmValueGetUrlButton,depositThirdParty.confirmPaymentButton"
最低{value},,,,,,,,,,,,,,,,,paymentBank.paymentRangeOnlyMin
{min}-{max},,,,,,,,,,,,,,,,,paymentBank.paymentRangeMinMax
重要提醒,,,,,,,,,,,,,,,,,"paymentBank.remindTitle,depositCheck.title"
"請使用本人的帳戶轉帳
帳戶有效期限為 24 小時
轉帳金額務必一致
請勿重複轉帳",,,,,,,,,,,,,,,,,paymentBank.remindTip
獲得轉帳資訊 去轉帳,,,,,,,,,,,,,,,,,"paymentBank.toTransferButton,depositCheck.button"
我已瞭解上述資訊,,,,,,,,,,,,,,,,,paymentBank.learnInfoReady
入金金額,,,,,,,,,,,,,,,,,paymentBank.transferAccountTitle
請於,,,,,,,,,,,,,,,,,paymentBank.transferCompleteContent1
完成轉帳,,,,,,,,,,,,,,,,,paymentBank.transferCompleteContent2
收款銀行及代碼,,,,,,,,,,,,,,,,,paymentBank.transferBankAndCode
收款帳戶,,,,,,,,,,,,,,,,,paymentBank.transferBankAccount
已完成轉帳,,,,,,,,,,,,,,,,,paymentBank.completeButton
"注意事項：
轉帳金額與申請金額不一致，則無法轉帳成功。
超過有效期限，則無法轉帳成功。
請不要重複匯款。",,,,,,,,,,,,,,,,,paymentBank.transferDescriptionTip
"溫馨提示:如遇入金問題，
請第一時間聯繫",,,,,,,,,,,,,,,,,paymentBank.paymentValueTip1
在線客服,,,,,,,,,,,,,,,,,"paymentBank.paymentValueTip2,depositThirdParty.tip2"
"客服人員會協助您迅速入金。
服務宗旨:秉承「用戶至上」真誠「
用心為您服務」。",,,,,,,,,,,,,,,,,paymentBank.paymentValueTip3
輸入推薦碼,,,,,,,,,,,,,,,,,referralCodeBind.appBarTitle
請輸入推薦碼,,,,,,,,,,,,,,,,,referralCodeBind.inputHint
"推薦碼將會影響您的帳號獎勵
以及交易費用的相關折扣。
輸入後將無法更改，請確認代
理或朋友提供給您的推薦碼是
否正確再輸入。",,,,,,,,,,,,,,,,,referralCodeBind.descriptionText
輸入驗證碼,,,,,,,,,,,,,,,,,"emailBind.captchaHint,forgotPassword.enterCaptchaHint,changePassword.captchaHint"
立即驗證,,,,,,,,,,,,,,,,,"emailBind.verifyImmediately,phoneBind.confirmButton"
請輸入信箱,,,,,,,,,,,,,,,,,emailBind.emailHint
已成功驗證信箱,,,,,,,,,,,,,,,,,emailBind.bindEmailSuccess
使用者驗證資料,,,,,,,,,,,,,,,,,accountIdentifyData.appBarTitle
英文姓名,,,,,,,,,,,,,,,,,"accountIdentifyData.englishNameTitle,personalVerify.englishNameTitle"
地址,,,,,,,,,,,,,,,,,"accountIdentifyData.addressTitle,personalVerify.addressTitle"
職業,,,,,,,,,,,,,,,,,accountIdentifyData.professionTitle
就業狀態,,,,,,,,,,,,,,,,,"accountIdentifyData.employmentTitle,personalVerify.employmentStatusTitle"
交易經驗,,,,,,,,,,,,,,,,,"accountIdentifyData.transactionExperienceTitle,personalVerify.tradingExperienceTitle"
開戶原因,,,,,,,,,,,,,,,,,"accountIdentifyData.reasonsOpeningAccountTitle,personalVerify.accountOpeningReasonTitle"
收入,,,,,,,,,,,,,,,,,"accountIdentifyData.incomeTitle,personalVerify.incomeRangeTitle"
總財富,,,,,,,,,,,,,,,,,"accountIdentifyData.totalWealthTitle,personalVerify.totalPossessionsTitle"
收入與財富來源,,,,,,,,,,,,,,,,,"accountIdentifyData.incomeWealthSourceTitle,personalVerify.sourceIncomeTitle"
手持證件照,,,,,,,,,,,,,,,,,accountIdentifyData.handleIdCardTitle
如需修改驗證資料，請洽客服人員,,,,,,,,,,,,,,,,,accountIdentifyData.needModifyTip
投資,,,,,,,,,,,,,,,,,personalVerify.accountOpenReasonInvest
對沖,,,,,,,,,,,,,,,,,personalVerify.accountOpenReasonHedge
投機,,,,,,,,,,,,,,,,,personalVerify.accountOpenReasonSpeculation
在職中,,,,,,,,,,,,,,,,,personalVerify.employmentStatusEmployed
自營,,,,,,,,,,,,,,,,,personalVerify.employmentStatusSelfEmployed
待業,,,,,,,,,,,,,,,,,personalVerify.employmentStatusUnemployed
學生,,,,,,,,,,,,,,,,,personalVerify.employmentStatusStudent
退休,,,,,,,,,,,,,,,,,personalVerify.employmentStatusRetire
"超過 USD200,000",,,,,,,,,,,,,,,,,personalVerify.incomeRangeOver200k
"USD100,000 - 200,000",,,,,,,,,,,,,,,,,personalVerify.incomeRange100kTo200k
"USD50,000 - 100,000",,,,,,,,,,,,,,,,,personalVerify.incomeRange50kTo100k
"USD20,000 - 50,000",,,,,,,,,,,,,,,,,personalVerify.incomeRange20kTo50k
"USD20,000 以下",,,,,,,,,,,,,,,,,personalVerify.incomeRangeBelow20k
請先填入真實姓名,,,,,,,,,,,,,,,,,personalVerify.errorRealNameEmpty
請先填入英文姓名,,,,,,,,,,,,,,,,,personalVerify.errorEnglishNameEmpty
尚未選擇國家,,,,,,,,,,,,,,,,,personalVerify.errorCountryEmpty
尚未填入地址,,,,,,,,,,,,,,,,,personalVerify.errorAddressEmpty
尚未選擇職業別,,,,,,,,,,,,,,,,,personalVerify.errorProfessionEmpty
尚未選擇就業狀態,,,,,,,,,,,,,,,,,personalVerify.errorEmploymentStatusEmpty
尚未選擇交易經驗,,,,,,,,,,,,,,,,,personalVerify.errorTradingExperienceEmpty
尚未選擇開戶原因,,,,,,,,,,,,,,,,,personalVerify.errorAccountOpeningReasonEmpty
尚未選擇收入範圍,,,,,,,,,,,,,,,,,personalVerify.errorIncomeEmpty
尚未選擇總財產範圍,,,,,,,,,,,,,,,,,personalVerify.errorTotalPossessionsEmpty
尚未選擇收入與總財產範圍範圍,,,,,,,,,,,,,,,,,personalVerify.errorSourceIncomeEmpty
衛生保健,,,,,,,,,,,,,,,,,personalVerify.professionHealthCare
一般商業,,,,,,,,,,,,,,,,,personalVerify.professionGeneralBusiness
軍人,,,,,,,,,,,,,,,,,personalVerify.professionSoldier
農牧業,,,,,,,,,,,,,,,,,personalVerify.professionAgricultureAndAnimalHusbandry
新聞廣告業,,,,,,,,,,,,,,,,,personalVerify.professionNewsAndAdvertising
公共事業,,,,,,,,,,,,,,,,,personalVerify.professionPublicUtilities
治安人員,,,,,,,,,,,,,,,,,personalVerify.professionSecurityOfficer
交通運輸業,,,,,,,,,,,,,,,,,personalVerify.professionTransportationIndustry
製造業,,,,,,,,,,,,,,,,,personalVerify.professionManufacturing
宗教團體,,,,,,,,,,,,,,,,,personalVerify.professionReligiousGroup
資訊業,,,,,,,,,,,,,,,,,personalVerify.professionInformationIndustry
木材森林業,,,,,,,,,,,,,,,,,personalVerify.professionTimberForestry
文教機關,,,,,,,,,,,,,,,,,personalVerify.professionEducationalInstitute
建築工程業,,,,,,,,,,,,,,,,,personalVerify.professionConstructionIndustry
家庭管理,,,,,,,,,,,,,,,,,personalVerify.professionFamilyManagement
一般職業,,,,,,,,,,,,,,,,,personalVerify.professionGeneralOccupation
礦業採石業,,,,,,,,,,,,,,,,,personalVerify.professionMiningAndQuarrying
餐旅業,,,,,,,,,,,,,,,,,personalVerify.professionHospitalityIndustry
娛樂業,,,,,,,,,,,,,,,,,personalVerify.professionEntertainmentIndustry
服務業,,,,,,,,,,,,,,,,,personalVerify.professionServiceIndustry
運動人員,,,,,,,,,,,,,,,,,personalVerify.professionAthlete
漁業,,,,,,,,,,,,,,,,,personalVerify.professionFishery
儲蓄,,,,,,,,,,,,,,,,,personalVerify.incomeSourceDeposit
薪資收入,,,,,,,,,,,,,,,,,personalVerify.incomeSourcePay
租金,,,,,,,,,,,,,,,,,personalVerify.incomeSourceRent
貸款,,,,,,,,,,,,,,,,,personalVerify.incomeSourceLoan
退休金,,,,,,,,,,,,,,,,,personalVerify.incomeSourcePension
遺產,,,,,,,,,,,,,,,,,personalVerify.incomeSourceHeritage
不足一年,,,,,,,,,,,,,,,,,personalVerify.tradingExperienceRangeBelow1y
一年以上兩年未滿,,,,,,,,,,,,,,,,,personalVerify.tradingExperienceMore1yBelow2y
兩年以上四年未滿,,,,,,,,,,,,,,,,,personalVerify.tradingExperienceMore2yBelow4y
四年以上,,,,,,,,,,,,,,,,,personalVerify.tradingExperienceMore4y
無經驗,,,,,,,,,,,,,,,,,personalVerify.tradingExperienceNo
步驟1 - 個人資料驗證 (1/4),,,,,,,,,,,,,,,,,personalVerify.stepHeaderTitle
共9題,,,,,,,,,,,,,,,,,personalVerify.stepHeaderSubtitle
"下一步, 文件驗證",,,,,,,,,,,,,,,,,personalVerify.nextStepButton
國家或地區,,,,,,,,,,,,,,,,,personalVerify.addressDefault
請輸入信用卡或護照的英文名稱,,,,,,,,,,,,,,,,,personalVerify.englishNameHint
職業別,,,,,,,,,,,,,,,,,personalVerify.professionTitle
請選擇職業別,,,,,,,,,,,,,,,,,personalVerify.professionDefault
請輸入身分證上的名字,,,,,,,,,,,,,,,,,personalVerify.realNameHint
(可多選),,,,,,,,,,,,,,,,,personalVerify.sourceIncomeSubTitle
去完成,,,,,,,,,,,,,,,,,achievementsLevelList.typesUndone
領取,,,,,,,,,,,,,,,,,achievementsLevelList.typesNotReceived
每日任務,,,,,,,,,,,,,,,,,dailyMission.appBarTitle
尚無每日任務,,,,,,,,,,,,,,,,,dailyMission.emptyTip
每日任務獎勵領取僅限「真實賬戶」交易行為,,,,,,,,,,,,,,,,,dailyMission.missionTip
繁體中文,,,,,,,,,,,,,,,,,languageSetting.localeZhTw
簡體中文,,,,,,,,,,,,,,,,,languageSetting.localeZhCn
中文,,,,,,,,,,,,,,,,,languageSetting.localeZh
English,,,,,,,,,,,,,,,,,languageSetting.localeEn
日本語,,,,,,,,,,,,,,,,,languageSetting.localeJp
한국어,,,,,,,,,,,,,,,,,languageSetting.localeKr
ไทย,,,,,,,,,,,,,,,,,languageSetting.localeTh
Tiếng Việt,,,,,,,,,,,,,,,,,languageSetting.localeVi
升跌顏色,,,,,,,,,,,,,,,,,upDownColorSetting.appBarTitle
資料為空,,,,,,,,,,,,,,,,,"requestError.dataEmpty,emptyPlace.tip"
連線逾時,,,,,,,,,,,,,,,,,requestError.connectTimeOut
糟糕 出現了一個錯誤,,,,,,,,,,,,,,,,,requestError.system
賬號密碼錯誤,,,,,,,,,,,,,,,,,requestError.accPwdError
賬戶已停權,,,,,,,,,,,,,,,,,requestError.blackAccount
交易資金不足,,,,,,,,,,,,,,,,,requestError.capitalScarcity
交易只可開倉,,,,,,,,,,,,,,,,,requestError.openPositionOnly
交易只可平倉,,,,,,,,,,,,,,,,,requestError.closePositionOnly
更新資料失敗,,,,,,,,,,,,,,,,,requestError.updateDataFail
此品項當前不可交易,,,,,,,,,,,,,,,,,requestError.contractDisabled
手機號格式錯誤,,,,,,,,,,,,,,,,,requestError.phoneFormat
手機驗證碼錯誤,,,,,,,,,,,,,,,,,requestError.phoneCode
請先清空持倉,,,,,,,,,,,,,,,,,requestError.positionNotEmpty
資金不足,,,,,,,,,,,,,,,,,requestError.withdrawUnderFunding
請先綁定銀行卡,,,,,,,,,,,,,,,,,requestError.noBankBind
戶名需與賬號名稱相同,,,,,,,,,,,,,,,,,requestError.bankCardAccNoSame
發生未預期錯誤,,,,,,,,,,,,,,,,,requestError.unexpected
請先切換狀態為實盤交易,,,,,,,,,,,,,,,,,requestError.simulateAccountNoFeature
前筆訂單尚未完成,,,,,,,,,,,,,,,,,requestError.preFundingOrderNoComplete
金額超出範圍,,,,,,,,,,,,,,,,,requestError.fundingOutPriceOutRange
入金通道維護中,,,,,,,,,,,,,,,,,requestError.fundingInClose
漲停跌停時停止交易,,,,,,,,,,,,,,,,,"requestError.limitUpCanNotBuyIn,requestError.limitDownCanNotSellOut"
已領取{n}個獎勵,,,,,,,,,,,,,,,,,receiveAwardPopup.receivedCount
已領取「{n}」,,,,,,,,,,,,,,,,,receiveAwardPopup.receivedTitle
我知道了,,,,,,,,,,,,,,,,,"receiveAwardPopup.know,adjustmentMarginDescriptionPopup.button"
前往歷史獎勵,,,,,,,,,,,,,,,,,receiveAwardPopup.historyButton
今日不再提醒,,,,,,,,,,,,,,,,,receiveAwardPopup.noTipToday
使用信箱註冊,,,,,,,,,,,,,,,,,signUp.emailRegistrationTitle
請填寫您的電子信箱,,,,,,,,,,,,,,,,,"signUp.enterEmailHint,forgotPassword.enterEmailHint,login.enterEmailHint"
註冊成功,,,,,,,,,,,,,,,,,signUp.signUpSuccess
輸入信箱收到的驗證碼,,,,,,,,,,,,,,,,,signUp.emailEnterCodeHint
註冊即代表您同意我們的,,,,,,,,,,,,,,,,,signUp.agreeOurPrivacy
隱私和政策.,,,,,,,,,,,,,,,,,signUp.agreeOurPrivacyValue
已有帳號？,,,,,,,,,,,,,,,,,"signUp.alreadyHaveAccountButton,signUpNavigation.alreadyHaveAccountButton"
使用手機號碼註冊,,,,,,,,,,,,,,,,,signUp.phoneNumberRegistrationTitle
請輸入您的手機號碼,,,,,,,,,,,,,,,,,"signUp.enterPhoneNumberHint,forgotPassword.enterPhoneNumberHint,login.enterPhoneNumberHint,phoneBind.inputPhoneHint"
輸入密碼,,,,,,,,,,,,,,,,,"signUp.enterPasswordHint,login.enterPasswordHint"
輸入邀請碼(非必填),,,,,,,,,,,,,,,,,signUp.enterReferralInputHint
輸入簡訊收到的驗證碼,,,,,,,,,,,,,,,,,"signUp.phoneNumberEnterCodeHint,phoneBind.phoneNumberEnterCodeHint"
超過一百個以上的交易品項,,,,,,,,,,,,,,,,,signUpNavigation.benefit1
二十四小時隨時交易,,,,,,,,,,,,,,,,,signUpNavigation.benefit2
免佣金以及低點差,,,,,,,,,,,,,,,,,signUpNavigation.benefit3
免費的獨家見解,,,,,,,,,,,,,,,,,signUpNavigation.benefit4
歡迎,,,,,,,,,,,,,,,,,signUpNavigation.welcomeTitle
新使用者註冊,,,,,,,,,,,,,,,,,signUpNavigation.newUserTitle
您還沒註冊嗎?,,,,,,,,,,,,,,,,,signUpNavigation.registeredYet
審核需要 3-5 個工作天，如有任何問題請聯絡客服人員。,,,,,,,,,,,,,,,,,bankAccountDetail.auditStatusTip
如欲修正或刪除出金帳戶，請聯繫客服人員進行處理。,,,,,,,,,,,,,,,,,bankAccountDetail.successStatusTip
未過審原因,,,,,,,,,,,,,,,,,bankAccountDetail.failStatusTip
申請修改,,,,,,,,,,,,,,,,,"bankAccountDetail.applyModifyButton,bankAccountDetail.fixDataButton"
信用卡線上刷卡,,,,,,,,,,,,,,,,,paymentMethod.creditTitle
提供每月5至10次的免費跨行轉帳,,,,,,,,,,,,,,,,,paymentMethod.bankDescription
天天刷享超高1.88%現金回饋,,,,,,,,,,,,,,,,,paymentMethod.creditDescription
推薦入金方式,,,,,,,,,,,,,,,,,"paymentMethod.recommendedMethod,depositCategory.recommendedMethod"
其餘入金方式,,,,,,,,,,,,,,,,,paymentMethod.otherMethod
請選擇出金方法,,,,,,,,,,,,,,,,,withdrawCategory.appBarTitle
"24 小時內出金次數已達上限
請於 24 小時後再次提交申請。",,,,,,,,,,,,,,,,,withdrawCategory.withdrawLimitTip
"目前不是出金時間
請於以下時段再次申請出金",,,,,,,,,,,,,,,,,withdrawCategory.notWithdrawTimeTip
出金方式,,,,,,,,,,,,,,,,,withdrawCategory.bankMethodTitle
其餘出金方式,,,,,,,,,,,,,,,,,withdrawCategory.otherMethodTitle
如欲申請資產出金，請切換回用戶模式進行申請。,,,,,,,,,,,,,,,,,withdrawCategory.agentModeTip
如欲申請其他出金方式，請前往,,,,,,,,,,,,,,,,,withdrawCategory.userModeTip.part1
帳戶管理,,,,,,,,,,,,,,,,,withdrawCategory.userModeTip.part2
進行申請。,,,,,,,,,,,,,,,,,withdrawCategory.userModeTip.part3
審核中的出金申請,,,,,,,,,,,,,,,,,withdrawCategory.auditListTitle
"
您沒有任何出金帳戶，請前往申請出金帳戶並認證後，再次申請出金。",,,,,,,,,,,,,,,,,withdrawCategory.methodEmptyTip
前往申請出金帳戶,,,,,,,,,,,,,,,,,withdrawCategory.methodEmptyButton
請選擇出金方式,,,,,,,,,,,,,,,,,withdrawCategory.categorySelectedDefault
下一步,,,,,,,,,,,,,,,,,"withdrawCategory.nextStep,depositCategory.nextStep"
"無綁定帳戶, 不可選擇",,,,,,,,,,,,,,,,,withdrawCategory.statusNoBindPayment
無可使用帳戶,,,,,,,,,,,,,,,,,withdrawCategory.statusNoAvailablePayment
每週,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.prefix
一,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week1
二,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week2
三,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week3
四,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week4
五,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week5
六,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week6
日,,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.week7
{start}至{end},,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.weekRange
{start}-{end},,,,,,,,,,,,,,,,,withdrawCategory.weekInterval.timeRange
"當前出金通道關閉中
無法出金",,,,,,,,,,,,,,,,,withdrawCategory.noWithdrawCategory.title
"可能原因如下:
1.出金通道因每日出金到達上限無法再次出金
2.系統維護中",,,,,,,,,,,,,,,,,withdrawCategory.noWithdrawCategory.content
密碼重設成功,,,,,,,,,,,,,,,,,forgotPassword.resetSuccess
確認並提交,,,,,,,,,,,,,,,,,forgotPassword.resetButton
請輸入新密碼,,,,,,,,,,,,,,,,,"forgotPassword.newPasswordHint,changePassword.newPasswordHint"
登入成功,,,,,,,,,,,,,,,,,login.loginSuccess
立刻註冊,,,,,,,,,,,,,,,,,login.registerNowButton
忘記密碼？,,,,,,,,,,,,,,,,,login.forgetPasswordButton
驗證電話,,,,,,,,,,,,,,,,,phoneBind.appBarTitle
已成功綁定電話,,,,,,,,,,,,,,,,,phoneBind.bindSuccess
圖表設置,,,,,,,,,,,,,,,,,chartSetting.appBarTitle
技術指標,,,,,,,,,,,,,,,,,chartSetting.indicatorIndex
保證金比例過低提示! ({percent}%),,,,,,,,,,,,,,,,,marginLevelWarningBar.tip
修改密碼,,,,,,,,,,,,,,,,,"changePassword.appBarTitle,accountManager.changePassword"
確認變更,,,,,,,,,,,,,,,,,changePassword.modifyButton
設置,,,,,,,,,,,,,,,,,accountManager.appBarTitle
帳戶資訊,,,,,,,,,,,,,,,,,accountManager.accountInfo
國家,,,,,,,,,,,,,,,,,countryCode.country
請輸入名稱或區碼,,,,,,,,,,,,,,,,,countryCode.searchEnterHint
信用卡刷卡,,,,,,,,,,,,,,,,,paymentCreditCard.appBarTitle
提交資料中,,,,,,,,,,,,,,,,,paymentCreditCard.getUrlLoading
請輸入正確的日期,,,,,,,,,,,,,,,,,"paymentCreditCard.errorMonthFormat,paymentCreditCard.errorYearFormat"
請輸入有效的銀行卡號,,,,,,,,,,,,,,,,,paymentCreditCard.errorCardNumberFormat
請輸入正確的安全碼,,,,,,,,,,,,,,,,,paymentCreditCard.errorCardSecurityFormat
卡號,,,,,,,,,,,,,,,,,paymentCreditCard.cardNumberTitle
有效日期,,,,,,,,,,,,,,,,,paymentCreditCard.validThruTitle
CVV 安全碼,,,,,,,,,,,,,,,,,paymentCreditCard.cardSecurityCodeTitle
持卡人姓名,,,,,,,,,,,,,,,,,paymentCreditCard.cardOwnerTitle
MM,,,,,,,,,,,,,,,,,paymentCreditCard.monthHint
YY,,,,,,,,,,,,,,,,,paymentCreditCard.yearHint
請輸入信用卡號,,,,,,,,,,,,,,,,,paymentCreditCard.cardNumberHint
安全碼,,,,,,,,,,,,,,,,,paymentCreditCard.cardSecurityCodeHint
交易成功,,,,,,,,,,,,,,,,,paymentCreditCard.transactionCompleteTitle
刷卡金額,,,,,,,,,,,,,,,,,paymentCreditCard.swipeCardValue
刷卡時間,,,,,,,,,,,,,,,,,paymentCreditCard.swipeCardTime
匯率,,,,,,,,,,,,,,,,,paymentCreditCard.exchangeRate
立刻前往交易,,,,,,,,,,,,,,,,,paymentCreditCard.toMarketButton
身份證明文件,,,,,,,,,,,,,,,,,fileVerify.idCardTitle
缺少身分證正面,,,,,,,,,,,,,,,,,fileVerify.errorIdForwardEmpty
缺少身分證反面,,,,,,,,,,,,,,,,,fileVerify.errorIdBackwardEmpty
請上傳護照,,,,,,,,,,,,,,,,,fileVerify.errorPassportEmpty
缺少駕照正面,,,,,,,,,,,,,,,,,fileVerify.errorDrivingLicenseForwardEmpty
缺少駕照反面,,,,,,,,,,,,,,,,,fileVerify.errorDrivingLicenseBackwardEmpty
請上傳戶口名簿/居留證,,,,,,,,,,,,,,,,,fileVerify.errorAccountBookOrResidentPermitEmpty
"下一步, 身分驗證",,,,,,,,,,,,,,,,,fileVerify.nextStepIdCard
點擊上傳或拍攝身份證明文件正面,,,,,,,,,,,,,,,,,fileVerify.tapUploadIdCardForward
點擊上傳或拍攝身份證明文件反面,,,,,,,,,,,,,,,,,fileVerify.tapUploadIdCardBackward
點擊上傳或拍攝護照,,,,,,,,,,,,,,,,,fileVerify.tapUploadPassport
點擊上傳或拍攝駕照正面,,,,,,,,,,,,,,,,,fileVerify.tapUploadDrivingLicenseForward
點擊上傳或拍攝駕照反面,,,,,,,,,,,,,,,,,fileVerify.tapUploadDrivingLicenseBackward
點擊上傳或拍攝戶口名簿/居留證,,,,,,,,,,,,,,,,,fileVerify.tapUploadAccountBookOrResidentPermit
步驟2 - 文件驗證(2/4),,,,,,,,,,,,,,,,,fileVerify.stepHeaderTitle
共1題,,,,,,,,,,,,,,,,,"fileVerify.stepHeaderSubtitle,handIdCardVerify.stepHeaderSubtitle,proveIdVerify.stepHeaderSubtitle"
請確保文件內容顯示您的全名、出生日期、證件開立日期,,,,,,,,,,,,,,,,,fileVerify.contentTip
合格文件,,,,,,,,,,,,,,,,,fileVerify.qualifiedFile
"照片清晰
解析度高
證件四角皆有入鏡",,,,,,,,,,,,,,,,,fileVerify.qualifiedFileTip
不合格文件,,,,,,,,,,,,,,,,,fileVerify.failedFile
"照片模糊、反光
解析度過低
證件四角被裁切",,,,,,,,,,,,,,,,,fileVerify.failedFileTip
請先上傳手持證件照,,,,,,,,,,,,,,,,,handIdCardVerify.errorPictureEmpty
完成身份證明上傳,,,,,,,,,,,,,,,,,handIdCardVerify.completeButton
"點擊上傳或拍攝
手持身分證或護照的自拍照",,,,,,,,,,,,,,,,,handIdCardVerify.tapUpload
"手持證件照自拍上傳時,須符合以下條件",,,,,,,,,,,,,,,,,handIdCardVerify.pictureTipTitle
請保留頭頂至下巴完整輪廓,,,,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent1
身份證置於臉旁勿遮住臉部,,,,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent2
手指請勿遮住證件文字,,,,,,,,,,,,,,,,,handIdCardVerify.pictureTipContent3
步驟4 - 證明身份(4/4),,,,,,,,,,,,,,,,,handIdCardVerify.stepHeaderTitle
請先上傳信件照片,,,,,,,,,,,,,,,,,proveIdVerify.errorLetterEmpty
請先上傳帳單照片,,,,,,,,,,,,,,,,,proveIdVerify.errorBillEmpty
信件,,,,,,,,,,,,,,,,,proveIdVerify.letterTypeTitle
